 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Descrição;Modalidade de venda;Link de acesso
 8787712030453 ;SP ;RIBEIRAO PRETO ;RECREIO DAS ACACIAS ;AVENIDA AFONCO VALERA, N. 1185, Apto 508, TORRE 02 VG 87 ;200.000,00;200.000,00;0.00;Apartamento, 0.00 de área total, 46.28 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712030453
 1444406914128 ;SP ;RIBEIRAO PRETO ;VILA CARVALHO ; RUA VENEZUELA, N. S/N, SN, 2306 ;610.000,00;610.000,00;0.00;Casa, 0.00 de área total, 310.00 de área privativa, 341.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444406914128
 8787702265164 ;SP ;RIBEIRAO PRETO ;JARDIM MANOEL PENNA ;RUA VICENTE URBANO, N. 100, Apto 26, TORRE 1 ;270.000,00;270.000,00;0.00;Apartamento, 0.00 de área total, 56.61 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702265164
 8787703694883 ;SP ;RIBEIRAO PRETO ;JARDIM MANOEL PENNA ;RUA VICENTE URBANO, N. 100, Apto 23, TR 06 ;214.000,00;214.000,00;0.00;Apartamento, 0.00 de área total, 51.35 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703694883
 8787709557845 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;EST VICENTE CANUTO, N. 280, Apto 02, TORRE 2 BL D ;162.000,00;162.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709557845
 8787711971041 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 14, 14, DTORRE 5, CONDOMINIO VITTA PARQUE ;165.000,00;165.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711971041
 8787712090936 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 14, TORRE 04, BL C ;168.000,00;168.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712090936
 1555507418420 ;SP ;RIBEIRAO PRETO ;VILA TIBERIO ;RUA MARTINICO PRADO, N. 1084, QD 02 LT 04 ;273.000,00;273.000,00;0.00;Casa, 0.00 de área total, 172.07 de área privativa, 310.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555507418420
 8555537719515 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL SILVIO PASSALACQUA ;RUA LUIZ CROPANESE SPADARO JUNIOR, N. 100, Apto 202, BL 13 VG 165 ;161.000,00;161.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537719515
 8444408854872 ;SP ;RIBEIRAO PRETO ;JARDIM PALMA TRAVASSOS ;RUA JOSE URBANO, N. 170, Apto 56, BL B-8 ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 52.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408854872
 10200344 ;SP ;RIBEIRAO PRETO ;JARDIM BOTANICO ;AVENIDA NORMA VALERIO CORREA, N. 776, Apto 21, 2º ANDAR - EDIFÍCIO PRAIA DO CANTO ;1.200.000,00;1.200.000,00;0.00;Apartamento, 0.00 de área total, 167.65 de área privativa, 0.00 de área do terreno, 3 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10200344
 8787705753178 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;R PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 585, Apto 201, BL 02 VG 21 ;158.000,00;158.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705753178
 8555538213666 ;SP ;RIBEIRAO PRETO ;RECANTO DAS PALMEIRAS ; STR. RECANTO DAS PALMEIRAS, N. 100, Apto 04, BL B TORRE 2 ;137.000,00;137.000,00;0.00;Apartamento, 0.00 de área total, 42.35 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538213666
 8787708266685 ;SP ;RIBEIRAO PRETO ;JARDIM JOSE WILSON TONI ;RUA DOUTOR GALDOS ANGULO, N. 600, Apto 23, TORRE 5. 2º PAV. BL A ;150.000,00;150.000,00;0.00;Apartamento, 0.00 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708266685
 8787708302959 ;SP ;RIBEIRAO PRETO ;JARDIM JOSE WILSON TONI ;RUA DOUTOR GALDOS ANGULO, N. 600, Apto 32,  BL B TORRE 5 ;164.238,02;164.238,02;0.00;Apartamento, 0.00 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708302959
 8555528363681 ;SP ;RIBEIRAO PRETO ;JARDIM JAVARI ;RUA ITAJUBA, N. 1161, Apto 31, TORRE 2 BL B ;175.000,00;175.000,00;0.00;Apartamento, 0.00 de área total, 42.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555528363681
 1555510708433 ;SP ;RIBEIRAO PRETO ;PARQUE INDUSTRIAL LAGOINHA ;RUA BENEDICTA RODRIGUES DOMINGOS, N. 889, Apto 41, EDIFICIO GRANADA ;190.000,00;190.000,00;0.00;Apartamento, 0.00 de área total, 66.17 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1555510708433
 1444416296044 ;SP ;RIBEIRAO PRETO ;CONDOMINIO FIGUEIRA BRANCA ;AVENIDA JOSE HERBERT FALEIROS, N. 751, Apto 0, 05, ;1.300.000,00;1.300.000,00;0.00;Casa, 0.00 de área total, 277.19 de área privativa, 340.12 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444416296044
 8555537430728 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL LILIANA TENUTO ROSSI ;RUA ARCISIO GOMES STURARI, N. 170, Apto 0, 634 ;230.000,00;230.000,00;0.00;Casa, 0.00 de área total, 46.96 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537430728
 8787704225429 ;SP ;RIBEIRAO PRETO ;JARDIM HORIZONTE VERDE ;RUA ORLANDO MANZOLI, N. 175, Apto 0, LT 28 QD 12 ;221.000,00;221.000,00;0.00;Casa, 0.00 de área total, 105.34 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704225429
 8787701446653 ;SP ;RIBEIRAO PRETO ;JARDIM CRISTO REDENTOR ;RUA MAURO CESAR MELLO, N. 365, LT 43. QD 42 ;194.000,00;194.000,00;0.00;Casa, 0.00 de área total, 46.70 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701446653
 8787702715968 ;SP ;RIBEIRAO PRETO ;JARDIM CRISTO REDENTOR ;RUA GONCALVES E CLARINDA LIMIRO, N. 1155, LT 11 QD 85 ;205.000,00;205.000,00;0.00;Casa, 0.00 de área total, 46.70 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702715968
 8787702990446 ;SP ;RIBEIRAO PRETO ;JARDIM CRISTO REDENTOR ;RUA DULCINEIA BRUSSOLO GIROTTO, N. 310, . ;145.000,00;145.000,00;0.00;Casa, 0.00 de área total, 46.70 de área privativa, 160.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702990446
 8787703288990 ;SP ;RIBEIRAO PRETO ;JARDIM CRISTO REDENTOR ;RUA 106 B, N. 190, QUADRA N 103 ;195.000,00;195.000,00;0.00;Casa, 0.00 de área total, 62.70 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787703288990
 8787707000673 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA CARLOS CESAR VENDRUSCULO, N. 465, 465, 2339 ;180.000,00;180.000,00;0.00;Casa, 0.00 de área total, 42.90 de área privativa, 147.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707000673
 8787708492570 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA 08, N. 445, QUADRA N 23 ;175.000,00;175.000,00;0.00;Casa, 0.00 de área total, 42.90 de área privativa, 147.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708492570
 8787711616926 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 250, Apto 4, BL 4 ;155.000,00;155.000,00;0.00;Apartamento, 0.00 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711616926
 8787713179680 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 250, Apto 204, BL 08 ;172.000,00;172.000,00;0.00;Apartamento, 0.00 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787713179680
 8787702561936 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 201, BL 05, 2 PAV ;146.000,00;146.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702561936
 8787707062806 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;R JOAO E GUIOMAR SOEIRA, N. 155, Apto 104, BL 49 VG 826 ;159.000,00;159.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707062806
 8787708204531 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 303, BL 24 ;159.000,00;159.000,00;0.00;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708204531
 8787709585288 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA ANTENOR DE SOUZA, N. 605, Apto 204, BL 08 VG 40 ;160.000,00;160.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709585288
 8787711145109 ;SP ;RIBEIRAO PRETO ;SANTA IRIA ;AVENIDA 1, N. 360, Apto 0, 33 AV. QD 12 DR. ÂNGELO ROBERTO PESSIN ;212.000,00;212.000,00;0.00;Casa, 0.00 de área total, 44.16 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711145109
 8787712193611 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 11, TORRE 07, BL A ;155.394,85;155.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712193611
 8555537723490 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4635, Apto 11, TORRE 1 BL E ;140.841,77;140.000,00;0.00;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555537723490
 8555534946758 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 1115, Apto 12, T 06 BL C ;143.983,86;143.000,00;0.00;Apartamento, 0.00 de área total, 42.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555534946758
 8787710143099 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 21, TORRE 1, BL C, PAV 02 ;155.400,01;154.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710143099
 8787710069026 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA  JOSE DE ALCANTARA, N. 765, Apto 24, PAV 2, TORRE 4, BL B ;146.405,53;145.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710069026
 8787712033665 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 250, Apto 302, BLOCO 05 ;144.646,68;143.000,00;0.00;Apartamento, 0.00 de área total, 43.27 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712033665
 8787711582606 ;SP ;RIBEIRAO PRETO ;BOM JESUS ;RUA  ALFREDO PUCCI, N. 80, Apto 34, BL C TORRE 01 ;151.909,90;150.000,00;0.00;Apartamento, 0.00 de área total, 40.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711582606
 8444400750954 ;SP ;RIBEIRAO PRETO ;VILA VIRGINIA ;AVENIDA PRIMEIRO DE MAIO, N. 1386, Apto 11, BL 14B ;137.023,68;135.000,00;0.00;Apartamento, 0.00 de área total, 55.08 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400750954
 8787706927404 ;SP ;RIBEIRAO PRETO ;JARDIM JOSE WILSON TONI ;RUA DOUTOR GALDOS ANGULO, N. 600, Apto 13, BL C, TORRE 04 ;138.432,30;136.000,00;0.00;Apartamento, 0.00 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706927404
 8787708396864 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA OLIVIA MARIA DE JESUS, N. 2255, Apto 22, BL B TORRE 1 ;153.704,18;151.000,00;0.00;Apartamento, 0.00 de área total, 42.50 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708396864
 8787707744931 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA UM, N. 585, Apto 101, BL 13 ;157.853,32;155.000,00;0.00;Apartamento, 0.00 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707744931
 8444409972593 ;SP ;RIBEIRAO PRETO ;VILA VIRGINIA ;RUA JURUA, N. 1215, Apto 21, BL C ;150.766,98;148.000,00;0.00;Apartamento, 0.00 de área total, 42.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444409972593
 1444407556888 ;SP ;RIBEIRAO PRETO ;JARDIM PROFESSOR ANTONIO PALOCCI ;RUA JOAO CAMPI, N. 390, Apto ., QD 26, LT 15 ;195.704,97;192.000,00;0.00;Casa, 0.00 de área total, 65.02 de área privativa, 242.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444407556888
 8555526641013 ;SP ;RIBEIRAO PRETO ;PARQUE DOS LAGOS ;ALAMEDA FRANCISCO CRISTOFANI, N. 795, Apto 208, 208, 06 ;142.772,76;140.000,00;0.00;Apartamento, 0.00 de área total, 45.88 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555526641013
 8787712545895 ;SP ;RIBEIRAO PRETO ;JARDIM ITAU ;AVENIDA TEREZA PALMEIRA GALLON, N. 611, Apto 01,  ETORRE 1 ;160.585,41;157.000,00;0.00;Apartamento, 0.00 de área total, 40.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787712545895
 8787702998790 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;RUA TITO BONAGAMBA, N. 350, Apto 13, TORRE 02 BL F ;138.285,90;135.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787702998790
 8787709442940 ;SP ;RIBEIRAO PRETO ;PARQUE SAO SEBASTIAO ;RUA CONSELHEIRO FERREIRA VIANNA, N. 85, Apto 404, BL 01 ;160.889,46;156.623,78;0.00;Apartamento, 0.00 de área total, 47.36 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787709442940
 8787707485235 ;SP ;RIBEIRAO PRETO ;VILA GUIOMAR ;RUA EDUARDO SOARES DE AZEVEDO, N. 170, Apto 105, TORRE 02 ;194.207,31;188.000,00;0.00;Apartamento, 0.00 de área total, 44.32 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707485235
 8444431183962 ;SP ;RIBEIRAO PRETO ;JARDIM PEDRA BRANCA ;RUA JOANA DIAS BENEVIDES, N. 51, 0, ;217.949,98;210.000,00;0.00;Casa, 0.00 de área total, 79.77 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444431183962
 8787704948820 ;SP ;RIBEIRAO PRETO ;CONDOMINIO PARQUE DOS CEDROS ;AVENIDA DOS ANDRADAS, N. 550, Apto 23, BL 10 ;155.791,27;150.000,00;0.00;Apartamento, 0.00 de área total, 46.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704948820
 8555538557500 ;SP ;RIBEIRAO PRETO ;IPIRANGA ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 4635, Apto 13, 1º PAV. TORRE 7. BL C. VG ;147.562,44;142.000,00;0.00;Apartamento, 0.00 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555538557500
 8787707694969 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 765, Apto 22, TORRE 4,  BL E ;146.716,96;141.000,00;0.00;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707694969
